system:index,Biome_Type,Bulk_Density,Carbon_Content,Clay_Content,Human_Footprint,Max_DEF,Max_VPD,Pre_NDVI,Ref_ID,Sand_Content,TWI,aspect,dNBR,def,elevation,esa_lc_2021,event_start,gfc_lossyear,pdsi,pr,slope,soil,tmmx,vpd,.geo,Prob_Arc_1,Prob_Arc_2,Prob_Arc_3,Predicted_Dominant_Archetype
000000000000000004ca,12.0,110.0,9.0,24.0,0.2836397588253021,1611.0,116.0,0.5902549867840843,1409,41.0,15.583375853682009,24.48102098245518,0.0812161780909905,384.9375,896.0,10,1994,,-183.32291666666663,52.864583333333336,1.2100136280059814,436.96875,162.67708333333334,52.4375,"{""type"":""Point"",""coordinates"":[1.0489990637220894,41.311002817969275]}",0.5772706,0.018581936,0.5226986,Archetype_1
000000000000000004cb,12.0,114.0,8.0,24.0,0.2798846364021301,1736.0,139.0,0.5297076478580396,1410,38.0,13.245235197515749,18.15900276074882,0.1097682544512068,446.2708333333333,841.0,10,1994,,-193.95833333333331,50.270833333333336,4.040061950683594,358.8645833333333,169.10416666666666,60.739583333333336,"{""type"":""Point"",""coordinates"":[1.0259990204884157,41.34400016576478]}",0.28785437,0.015097998,0.8682882,Archetype_3
000000000000000004d0,5.0,111.0,11.0,16.0,0.3550182580947876,720.0,65.0,0.2150097096528865,1418,45.0,15.869726379213468,107.92561187905515,0.0311650219121616,72.58333333333333,1833.0,10,1993,,74.41666666666667,53.333333333333336,11.217718124389648,109.23958333333331,81.46875,28.125,"{""type"":""Point"",""coordinates"":[10.493000530431969,46.74000294155017]}",0.20023258,0.65552133,0.34320578,Archetype_2
000000000000000004d3,5.0,95.0,19.0,18.0,0.4134812951087951,860.0,88.0,0.4025459696950523,1421,43.0,12.488000138968616,305.1470595788781,0.0044707733904436,153.3125,1176.0,10,1993,,-23.20833333333333,55.0,8.62758731842041,152.64583333333334,136.0625,39.40625,"{""type"":""Point"",""coordinates"":[11.233001727554473,46.23699850631725]}",0.140825,0.40273,0.8549987,Archetype_3
000000000000000004d7,5.0,98.0,18.0,16.0,0.2009634375572204,245.0,67.0,0.2499630544732012,1425,43.0,12.75331543531782,119.64934486446712,-0.0341428732530175,5.427083333333333,2218.0,10,1993,,36.552083333333336,104.73958333333331,5.297048568725586,143.0625,58.57291666666666,23.0625,"{""type"":""Point"",""coordinates"":[12.210998525202545,46.65400025953236]}",0.12364561,0.7908849,0.10752058,Archetype_2
000000000000000004d8,5.0,91.0,21.0,16.0,0.3036901354789734,247.0,75.0,0.0626460069318318,1426,43.0,13.71840430350771,46.06711833977709,-0.1193753423443462,7.65625,1511.0,10,1993,,34.510416666666664,98.71875,7.065703392028809,144.9375,72.97916666666667,24.697916666666668,"{""type"":""Point"",""coordinates"":[12.322997766361947,46.70099918463568]}",0.12046396,0.65557736,0.2506708,Archetype_2
000000000000000004da,5.0,108.0,13.0,16.0,0.5460295677185059,732.0,121.0,0.6995112126001835,1429,47.0,18.22699660743615,318.71240736170614,-0.0018206313113342,107.90625,784.0,10,2003,,-147.76041666666666,62.19791666666666,7.403131008148193,113.07291666666669,141.63541666666666,45.60416666666666,"{""type"":""Point"",""coordinates"":[11.611998562491051,46.659997750449236]}",0.13552637,0.6456026,0.31744254,Archetype_2
000000000000000004db,5.0,107.0,11.0,15.0,0.5852521657943726,687.0,102.0,0.6992682653077612,1430,49.0,17.68935155593761,101.47505440584928,0.0063172794947706,71.14583333333333,1370.0,10,2003,,-158.98958333333334,63.989583333333336,17.544599533081055,122.25,124.77083333333331,39.51041666666666,"{""type"":""Point"",""coordinates"":[11.61800051250899,46.678003600503054]}",0.16568679,0.56427467,0.6699778,Archetype_3
000000000000000004dc,5.0,113.0,12.0,16.0,0.6072613000869751,725.0,126.0,0.7263550414783767,1431,46.0,18.32923321399162,294.22835137229873,0.0235020263935423,103.03125,711.0,10,2003,,-135.38541666666666,64.67708333333333,7.860690116882324,114.23958333333331,148.54166666666666,47.145833333333336,"{""type"":""Point"",""coordinates"":[11.647002505760604,46.703001321008685]}",0.08857245,0.44422796,0.70132786,Archetype_3
000000000000000004e2,4.0,135.0,4.0,27.0,0.2746331095695495,979.0,135.0,0.5884856307568909,1437,33.0,15.546270046095117,333.749050586244,0.0771099656267942,164.76041666666666,195.0,10,1989,,-56.625,76.1875,0.7647926807403564,1439.625,181.59375,57.46875,"{""type"":""Point"",""coordinates"":[1.2059995527128655,44.419999549958085]}",0.2276997,0.08262664,0.4816188,Archetype_3
000000000000000004e4,4.0,143.0,3.0,31.0,0.4998262226581573,1374.0,148.0,0.4592792767148265,1441,28.0,17.701322324184506,208.0256349796123,0.0681339152728871,272.3645833333333,233.0,10,1989,,-72.17708333333333,63.0625,0.5143906474113464,955.8020833333334,183.17708333333331,61.54166666666666,"{""type"":""Point"",""coordinates"":[1.958000190770192,44.00100011947104]}",0.33925733,0.067582995,0.3080597,Archetype_1
000000000000000004e8,12.0,126.0,7.0,30.0,0.3554846048355102,1804.0,150.0,0.5098116448402445,1449,32.0,13.069547845708898,328.49836582380954,0.1273787767073735,457.7083333333333,641.0,10,1989,,-79.90625,57.82291666666666,2.8757362365722656,573.65625,179.95833333333334,64.08333333333333,"{""type"":""Point"",""coordinates"":[5.774000772085998,43.45200005687183]}",0.1599555,0.03091008,0.94384176,Archetype_3
000000000000000004ea,4.0,117.0,9.0,19.0,0.4554889500141144,1215.0,128.0,0.665518453499074,1454,45.0,16.864625967389163,221.5004808858569,0.015402145434756,171.04166666666666,991.0,10,1989,,-146.32291666666666,83.67708333333333,7.40177583694458,1207.875,145.89583333333334,50.88541666666666,"{""type"":""Point"",""coordinates"":[-0.02200120459770196,42.897996882890666]}",0.2581009,0.36363947,0.7489759,Archetype_3
000000000000000004eb,4.0,129.0,8.0,20.0,0.3650439977645874,1145.0,120.0,0.6110750113121504,1455,47.0,14.5134611809308,12.927143392169713,-0.0235059798197039,196.20833333333331,605.0,10,1989,,-77.8125,71.9375,1.328049898147583,1083.1145833333333,158.47916666666666,50.54166666666666,"{""type"":""Point"",""coordinates"":[2.2669980573697774,44.31299896107959]}",0.43849015,0.750682,0.044738974,Archetype_2
000000000000000004ef,4.0,135.0,2.0,21.0,0.6857295036315918,1226.0,114.0,0.4941792740981621,1460,24.0,18.065014730918357,217.44574063201068,0.0239092899984234,230.3125,88.0,10,1989,,-276.0104166666667,49.5625,0.0486761704087257,555.1666666666666,150.64583333333334,39.5625,"{""type"":""Point"",""coordinates"":[2.718000456117401,49.25999701538931]}",0.5447553,0.09865651,0.28248692,Archetype_1
000000000000000004f0,4.0,127.0,4.0,24.0,0.6962811350822449,1205.0,114.0,0.6056278180587052,1461,19.0,17.249641297240096,180.0,0.0009248201457693894,227.39583333333331,95.0,10,1989,,-263.46875,51.239583333333336,0.3767877519130707,551.1666666666666,150.54166666666666,40.125,"{""type"":""Point"",""coordinates"":[2.2159993186215172,49.19999981071519]}",0.35696775,0.27083576,0.11308815,Archetype_1
000000000000000004fa,12.0,125.0,6.0,19.0,0.2177420705556869,2134.0,273.0,0.3176421960723399,1473,46.0,13.393720811545297,31.29153165746901,-0.001643950954991,733.8229166666666,1263.0,10,2012,,-245.36458333333331,35.40625,4.883628845214844,272.5,195.84375,91.84375,"{""type"":""Point"",""coordinates"":[-2.809001790416124,37.41400266601763]}",0.5093246,0.16223727,0.11816729,Archetype_1
000000000000000004fc,12.0,113.0,8.0,23.0,0.5707278251647949,1624.0,197.0,0.5235752911710864,1475,40.0,16.33674001461318,222.270577390663,0.0016811239879215,333.28125,911.0,10,2000,,-81.64583333333333,68.77083333333333,1.9185601472854612,1121.03125,167.75,72.17708333333333,"{""type"":""Point"",""coordinates"":[21.77899867400665,38.88900194888067]}",0.3271453,0.097702764,0.89417195,Archetype_3
000000000000000004ff,12.0,141.0,3.0,21.0,0.1567632257938385,1899.0,180.0,0.2405053984336803,1478,44.0,14.243574348216548,57.43863135423548,0.0193509490049035,622.3333333333334,961.0,10,1994,,-133.91666666666666,36.97916666666666,3.5676636695861816,62.15625,176.25,75.32291666666667,"{""type"":""Point"",""coordinates"":[-1.4329990100406345,41.04999825600793]}",0.49331567,0.10402858,0.4098096,Archetype_1
00000000000000000505,12.0,121.0,6.0,21.0,0.1314418911933899,1643.0,144.0,0.3427218274811948,1484,42.0,12.719158862576304,301.8099743811535,-0.0151839041715179,359.1875,1708.0,10,1994,,-258.1354166666667,51.114583333333336,5.481956005096436,420.0,134.39583333333334,55.020833333333336,"{""type"":""Point"",""coordinates"":[-1.0670004546748502,40.083002060658714]}",0.31794146,0.08415109,0.40239376,Archetype_3
00000000000000000506,12.0,121.0,6.0,21.0,0.1461409479379654,1709.0,152.0,0.3336413734631629,1485,44.0,15.669252524565858,41.02658376702589,0.0004114098727521498,434.8125,1460.0,10,1994,,-309.53125,41.97916666666666,0.9604049921035768,369.375,148.95833333333334,59.69791666666666,"{""type"":""Point"",""coordinates"":[-0.8499983019089068,39.96699854675332]}",0.73641014,0.11295612,0.086321,Archetype_1
00000000000000000509,12.0,134.0,4.0,22.0,0.0891785025596618,2081.0,216.0,0.256291048100161,1489,41.0,20.973203944968112,46.331106960266126,0.0209751850484439,738.25,731.0,10,1994,,-216.91666666666663,30.9375,0.7974950075149536,127.0,201.96875,89.64583333333333,"{""type"":""Point"",""coordinates"":[-1.5500013625820008,39.5999966936505]}",0.83860284,0.030354839,0.103975706,Archetype_1
0000000000000000050a,12.0,138.0,4.0,22.0,0.0950412005186081,2051.0,211.0,0.3189320884416579,1490,40.0,18.55174297649674,101.69977727858536,0.029479665672776,669.6041666666666,940.0,10,1994,,-261.9791666666667,35.458333333333336,0.3335024118423462,196.83333333333331,191.78125,84.08333333333333,"{""type"":""Point"",""coordinates"":[-1.7669990562468914,39.73300275987269]}",0.70237684,0.03166045,0.090998724,Archetype_1
0000000000000000050c,12.0,130.0,5.0,20.0,0.1312723010778427,1966.0,198.0,0.3250343824818047,1492,45.0,16.018240447017003,145.20080173459272,0.0542446499097729,592.5416666666666,1115.0,10,1994,,-277.7604166666667,40.75,0.3529619574546814,343.9895833333333,185.01041666666663,78.76041666666667,"{""type"":""Point"",""coordinates"":[-1.9829979112758098,39.850000653313]}",0.8693244,0.02261592,0.07689246,Archetype_1
0000000000000000050d,12.0,133.0,4.0,19.0,0.0940960198640823,1935.0,198.0,0.3105184656162487,1493,45.0,19.0467621970538,205.53293476435877,0.0219704259990761,580.71875,1046.0,10,1994,,-263.5625,40.15625,0.4389799833297729,283.4375,181.96875,77.86458333333333,"{""type"":""Point"",""coordinates"":[-1.8169989563591795,40.01699844686561]}",0.7216819,0.057551183,0.0829272,Archetype_1
00000000000000000513,12.0,148.0,3.0,27.0,0.2066788375377655,2271.0,233.0,0.2163248974302618,1501,38.0,17.445980304314297,65.68865005658044,0.0542518804364143,785.65625,989.0,10,1994,,-245.48958333333331,37.052083333333336,0.4224035739898681,112.30208333333331,200.84375,92.875,"{""type"":""Point"",""coordinates"":[-2.3830015712751726,38.95000245129181]}",0.82027173,0.0096246265,0.07170387,Archetype_1
00000000000000000514,12.0,130.0,6.0,23.0,0.1965302675962448,2173.0,205.0,0.3506318153699695,1503,41.0,14.58918475043543,1.1556715293286697,0.0804789016285216,683.0625,1268.0,10,1994,,-286.40625,39.145833333333336,1.2270551919937134,229.91666666666663,182.27083333333331,77.89583333333333,"{""type"":""Point"",""coordinates"":[-2.3330016711628834,38.66700114383381]}",0.5409032,0.009919447,0.27894238,Archetype_1
00000000000000000517,12.0,131.0,4.0,24.0,0.1753705143928527,2113.0,204.0,0.2744028623422443,1506,39.0,13.688665797650756,35.5718620965881,0.0471344517703407,633.5,1369.0,10,1994,,-278.0625,38.91666666666666,4.150009632110596,473.0520833333333,178.28125,75.33333333333333,"{""type"":""Point"",""coordinates"":[-2.2330018709383057,38.09999969028184]}",0.401092,0.011632862,0.6491295,Archetype_3
00000000000000000519,12.0,153.0,2.0,28.0,0.5263189673423767,2088.0,194.0,0.2716807431593219,1508,35.0,17.324076174184707,119.0164447696566,0.0634061926693544,941.0833333333334,121.0,10,1994,,-237.15625,21.28125,1.234715461730957,11.572916666666666,244.0625,101.78125,"{""type"":""Point"",""coordinates"":[-1.09999780247035,38.08300159706611]}",0.6727319,0.03914598,0.23997176,Archetype_1
0000000000000000051c,12.0,109.0,8.0,18.0,0.1909980475902557,2046.0,183.0,0.2876117306855534,1511,49.0,14.190896379721057,19.434904135013344,0.0499148821655707,598.40625,1674.0,10,1994,,-209.53125,47.40625,6.922560691833496,447.09375,169.125,67.44791666666667,"{""type"":""Point"",""coordinates"":[-2.967001118042872,37.15000158814836]}",0.31635448,0.046896134,0.45973843,Archetype_3
00000000000000000529,4.0,108.0,13.0,21.0,0.756813645362854,1091.0,88.0,0.6414902566945653,1526,35.0,13.754850035644552,327.4029697675096,-0.0041235858090712,92.88541666666669,169.0,10,1990,,-32.96875,79.39583333333333,1.9144035577774048,640.3958333333334,129.51041666666666,30.52083333333333,"{""type"":""Point"",""coordinates"":[-2.1340009093497003,51.818000466608005]}",0.29605898,0.78684926,0.33400664,Archetype_2
0000000000000000052a,4.0,108.0,14.0,18.0,0.5290970802307129,988.0,82.0,0.7078170420904248,1527,43.0,15.229106769165991,120.4590242629935,0.0115885171996221,91.5625,172.0,10,1990,,0.84375,80.54166666666667,1.4100720882415771,642.6354166666666,130.46875,27.92708333333333,"{""type"":""Point"",""coordinates"":[-2.7009979038006113,51.69999927543068]}",0.2732976,0.77483416,0.47953603,Archetype_2
0000000000000000052b,4.0,121.0,9.0,21.0,0.6038908362388611,1172.0,78.0,0.4968943356684618,1528,43.0,15.887205506005552,134.3349649986487,-0.0549515160434881,141.58333333333334,22.0,10,1990,,-80.96875,65.03125,0.2350172698497772,817.5729166666666,144.4375,28.635416666666668,"{""type"":""Point"",""coordinates"":[-1.4500015623574238,50.80000107340948]}",0.39856437,0.77748764,0.06118574,Archetype_2
0000000000000000052c,4.0,119.0,8.0,24.0,0.5702902674674988,1219.0,94.0,0.5842581762563042,1529,26.0,16.808325621066366,291.33624568773,-0.0518193270932164,125.20833333333331,135.0,10,1990,,-105.08333333333331,73.63541666666667,0.4779580533504486,854.9583333333334,138.625,32.541666666666664,"{""type"":""Point"",""coordinates"":[-1.0649983183018532,50.99699969884967]}",0.45898098,0.64759374,0.07562405,Archetype_2
0000000000000000052d,4.0,124.0,7.0,20.0,0.7491858005523682,1250.0,106.0,0.5687525818522323,1530,36.0,16.79644189758366,144.69547091815468,-0.0666997440198198,175.0,97.0,10,1990,,-121.25,54.5625,0.2959617078304291,633.65625,143.90625,37.645833333333336,"{""type"":""Point"",""coordinates"":[-0.6299996332350475,51.56400115240163]}",0.34760687,0.80402064,0.064655304,Archetype_2
0000000000000000052e,4.0,128.0,5.0,26.0,0.7760511040687561,1209.0,102.0,0.4930369207022523,1531,36.0,19.24134953186877,241.99491291429445,0.0317326983488256,205.28125,34.0,10,1990,,-114.60416666666669,45.91666666666666,0.2674834132194519,454.3229166666667,141.17708333333334,36.34375,"{""type"":""Point"",""coordinates"":[0.16999876856157067,52.16899860603001]}",0.7453253,0.118168876,0.08060724,Archetype_1
00000000000000000534,5.0,121.0,9.0,19.0,0.4773725271224975,770.0,93.0,0.3740697584873698,1537,44.0,14.36507037017187,120.37689660119683,-0.0074154076648011,85.04166666666667,1247.0,10,2004,,-173.32291666666666,100.35416666666669,15.114761352539062,186.65625,103.11458333333331,37.40625,"{""type"":""Point"",""coordinates"":[7.247002377677097,46.2230013881105]}",0.15623085,0.53774995,0.24588169,Archetype_2
00000000000000000535,5.0,126.0,9.0,18.0,0.6945706009864807,875.0,87.0,0.4519732165814789,1538,42.0,17.60623916244918,162.48210326077262,0.0133867065289902,109.58333333333331,1451.0,10,2004,,-185.11458333333331,85.125,11.95069408416748,167.38541666666666,95.29166666666669,36.22916666666666,"{""type"":""Point"",""coordinates"":[7.503998207791398,46.29399919508346]}",0.28569356,0.40430042,0.679031,Archetype_3
00000000000000000537,5.0,99.0,25.0,15.0,0.4950270056724548,917.0,104.0,0.3594389791028698,1540,45.0,12.3784366520517,352.12105259626134,-0.117863214278613,147.08333333333334,833.0,10,2004,,-153.83333333333334,68.86458333333333,7.70715856552124,148.9375,123.07291666666669,39.864583333333336,"{""type"":""Point"",""coordinates"":[7.751001192444924,46.30400095874633]}",0.10943791,0.7232699,0.453452,Archetype_2
0000000000000000053a,5.0,98.0,23.0,16.0,0.5441599488258362,816.0,102.0,0.3478186834916388,1544,45.0,11.65944108636006,349.56208473108273,0.0348372961755649,108.58333333333331,912.0,10,2004,,-159.85416666666666,75.61458333333333,11.796011924743652,152.88541666666666,122.125,39.375,"{""type"":""Point"",""coordinates"":[8.009000320296249,46.30400095874633]}",0.08220317,0.54900175,0.79357857,Archetype_3
0000000000000000053c,5.0,120.0,9.0,19.0,0.5697226524353027,837.0,101.0,0.310078381584259,1546,43.0,14.98832387047613,160.2693405795955,0.0199761559377917,115.65625,881.0,10,2004,,-174.23958333333334,88.28125,7.652146339416504,175.41666666666666,115.4375,41.28125,"{""type"":""Point"",""coordinates"":[7.321999998295004,46.259998549550936]}",0.111444816,0.85242236,0.41715267,Archetype_2
0000000000000000053d,5.0,132.0,7.0,17.0,0.7356822490692139,1143.0,137.0,0.4837050781363556,1547,46.0,20.76209632724817,172.16160789992318,-0.0098875820500142,253.69791666666663,537.0,10,2004,,-158.76041666666666,56.69791666666666,1.228624701499939,131.33333333333334,151.21875,54.01041666666666,"{""type"":""Point"",""coordinates"":[7.321999998295004,46.24100277906325]}",0.44666117,0.49967536,0.042106107,Archetype_2
0000000000000000053e,5.0,124.0,11.0,17.0,0.7654927372932434,1118.0,128.0,0.5731824790558858,1548,44.0,18.068188865521524,348.4146374716571,0.020667113297939,240.70833333333331,582.0,10,2004,,-153.91666666666666,57.552083333333336,6.78297758102417,129.0625,145.95833333333334,51.375,"{""type"":""Point"",""coordinates"":[7.37400203478029,46.21400292218465]}",0.09935105,0.70473236,0.64344984,Archetype_2
00000000000000000544,12.0,117.0,9.0,25.0,0.4108645319938659,2514.0,212.0,0.449752060893133,1555,39.0,13.037095876549657,57.17863613636671,0.1633927107973493,695.3645833333334,334.0,10,2000,,-135.82291666666666,61.76041666666666,5.98505449295044,1261.84375,205.4375,90.64583333333331,"{""type"":""Point"",""coordinates"":[26.849999869511638,37.783002196392374]}",0.4891336,0.017588126,0.7789625,Archetype_3
00000000000000000546,12.0,138.0,5.0,24.0,0.3177459239959717,2157.0,173.0,0.2842508670924548,1558,40.0,12.86994219701631,171.3533874065853,0.0143522941728775,685.75,444.0,10,2000,,-36.0625,67.0625,9.413188934326172,878.2708333333334,196.1875,83.53125,"{""type"":""Point"",""coordinates"":[25.87299745139849,35.056997653884046]}",0.2190927,0.27424073,0.8157863,Archetype_3
00000000000000000547,12.0,129.0,8.0,24.0,0.5587596893310547,1640.0,164.0,0.4805411354475104,1559,40.0,13.183035621396956,116.55050084163868,0.0538752691186879,388.6770833333333,783.0,10,2005,,-334.375,54.208333333333336,3.432584047317505,639.0104166666666,168.22916666666666,67.16666666666667,"{""type"":""Point"",""coordinates"":[1.8230009063771178,41.59500296406325]}",0.147994,0.016845837,0.92978454,Archetype_3
